domain_id,institution_id,driving_source_id,driving_experiment_id,driving_variant_label,source_id,version_realization,frequency,variable_id,version,filename
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,zg925,20240618,zg925_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,rldsmean,20240618,rldsmean_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,prmean,20240618,prmean_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,ta925,20240618,ta925_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,hflsmean,20240618,hflsmean_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,hfssmean,20240618,hfssmean_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,tasminmin,20240618,tasminmin_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,zg700,20240618,zg700_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,ps,20240618,ps_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,rsdsmean,20240618,rsdsmean_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,hussmean,20240618,hussmean_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,ts,20240618,ts_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,zmla,20240618,zmla_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,uasmean,20240618,uasmean_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,UBA-CIMA-IFAECI,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1,day,vasmean,20240618,vasmean_PARIS-3_ERA5_evaluation_r1i1p1f1_CIMA_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200301000000-20200901000000.nc
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,hurs,hurs_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,uas,uas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,hfls,hfls_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,rsds,rsds_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,sfcWind,sfcWind_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,rlds,rlds_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,tas,tas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,hfss,hfss_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,huss,huss_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,pr,pr_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010030-202008312330.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,tasmin,tasmin_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,ps,ps_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,tasmax,tasmax_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,vas,vas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,evspsbl,evspsbl_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,ts,ts_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,1hr,hfso,hfso_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_1hr_202004010000-202008310000.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,hurs,hurs_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,uas,uas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,hfls,hfls_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,rsds,rsds_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,sfcWind,sfcWind_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,rlds,rlds_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,tas,tas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,hfss,hfss_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,huss,huss_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,pr,pr_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,tasmin,tasmin_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,ps,ps_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,tasmax,tasmax_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,vas,vas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,evspsbl,evspsbl_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,ts,ts_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,mon,hfso,hfso_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_mon_202004-202008.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,hurs,hurs_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,uas,uas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,hfls,hfls_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,sfcWind,sfcWind_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,rlds,rlds_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,tas,tas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,hfss,hfss_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,huss,huss_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,pr,pr_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,tasmin,tasmin_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,ps,ps_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,tasmax,tasmax_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,vas,vas_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,evspsbl,evspsbl_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,ts,ts_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,FUDAN,ERA5,evaluation,r1i1p1f1,WRF451R-CTRL,v1-fpsurbrcc-s0r1,day,hfso,hfso_PAR-3_ERA5_evaluation_r1i1p1f1_FUDAN_WRF451R-CTRL_v1-fpsurbrcc-s0r1_day_20200401-20200831.nc,
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,fx,sftlf,v20240823,sftlf_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_fx.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,fx,sftlf,v20241118,sftlf_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_fx.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,fx,orog,v20240823,orog_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_fx.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,fx,orog,v20241118,orog_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_fx.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,fx,mrsofc,v20240823,mrsofc_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_fxrkDMAU2225158.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,fx,mrsofc,v20241118,mrsofc_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_fxXfzz8U955319.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,tsl,v20240823,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,tsl,v20241118,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ua700,v20240823,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ua700,v20241118,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ta700,v20240823,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ta700,v20241118,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,va700,v20240823,va700_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,va700,v20241118,va700_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ta850,v20240823,ta850_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ta850,v20241118,ta850_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,zg850,v20240823,zg850_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,zg850,v20241118,zg850_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ta1000,v20240823,ta1000_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ta1000,v20241118,ta1000_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ua1000,v20240823,ua1000_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ua1000,v20241118,ua1000_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ua850,v20240823,ua850_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ua850,v20241118,ua850_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,zg1000,v20240823,zg1000_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,zg1000,v20241118,zg1000_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,zg925,v20240823,zg925_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,zg925,v20241118,zg925_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,va1000,v20240823,va1000_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,va1000,v20241118,va1000_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ta925,v20240823,ta925_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,ta925,v20241118,ta925_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,va925,v20240823,va925_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,va925,v20241118,va925_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,zg700,v20240823,zg700_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,zg700,v20241118,zg700_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
PARIS-3,GERICS,ERA5,evaluation,r1i1p1f1,REMO2020-TEB,v1,6hr,va850,v20240823,va850_PARIS-3_ERA5_evaluation_r1i1p1f1_GERICS_REMO2020-TEB_v1_6hr_202001010000-202012311800.nc
